Sale ID,Salesperson,First Name,Last Name,VIP,Date of Birth,Gender,Country,Item Quantity,Item Price,Item Colour,Item Size,Item Range,Item COGS,Item Profit,PurchaseDate
4101,1,Oscar,Dickson,Y,25/02/1956,F,Australia,3,14.55,COLOUR-BLACK,SIZE-XL,RANGE-PANT,8.148,6.402,31/07/2014
4102,8,Tish,Marshall,N,9/12/1944,F,United Kingdom,7,208.46,COLOUR-WHITE,SIZE-S,RANGE-JACKET,127.1606,81.2994,26/02/2014
4103,6,Lincoln,Otto,N,5/02/1940,M,United Kingdom,5,232.5,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,165.075,67.425,2/10/2013
4104,5,Tereasa,Gill,N,1/02/1987,F,United Kingdom,5,123.1,COLOUR-BLUE,SIZE-M,RANGE-JACKET,72.629,50.471,2/10/2013
4105,5,Luz,Costa,Y,29/05/1962,F,United States,10,28.9,COLOUR-BLUE,SIZE-S,RANGE-OTHER,16.184,12.716,21/12/2013
4106,3,Indira,Sanford,Y,28/02/1983,F,United States,6,61.98,COLOUR-GREEN,SIZE-M,RANGE-PANT,39.0474,22.9326,17/04/2014
4107,3,Jonathon,van Nijenhuis,N,19/07/1938,M,United States,8,700.64,COLOUR-GREEN,SIZE-L,RANGE-JACKET,532.4864,168.1536,25/09/2014
4108,9,Adena,Savage,N,10/05/1945,F,United Kingdom,10,176.8,COLOUR-BLUE,SIZE-M,RANGE-JACKET,91.936,84.864,25/08/2014
4109,8,Jimmy,Becker,N,12/07/1944,M,United Kingdom,4,7.16,COLOUR-GREEN,SIZE-XXL,RANGE-PANT,4.7972,2.3628,18/04/2014
4110,10,Thomasina,Johnson,Y,12/10/1995,F,Australia,6,25.92,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,13.9968,11.9232,24/06/2014
4111,4,Merrill,Casey,N,26/11/1966,M,New Zealand,10,121.3,COLOUR-BLACK,SIZE-M,RANGE-OTHER,58.224,63.076,22/08/2014
4112,9,Jamila,Cooll,Y,17/11/1961,F,United Kingdom,10,316.6,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,221.62,94.98,10/03/2014
4113,9,Corinne,Webb,Y,9/10/1949,F,United Kingdom,4,23.88,COLOUR-BLUE,SIZE-M,RANGE-PANT,18.3876,5.4924,22/12/2013
4114,6,Kirstie,van der Pauw,Y,7/01/1959,F,New Zealand,7,83.93,COLOUR-BLUE,SIZE-M,RANGE-JACKET,44.4829,39.4471,16/01/2014
4115,10,Dustin,Ploegh,Y,30/07/1959,M,Australia,3,56.55,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,28.275,28.275,9/12/2013
4116,1,Milissa,Young,Y,2/11/1981,F,United Kingdom,8,359.92,COLOUR-GREEN,SIZE-S,RANGE-PANT,287.936,71.984,16/04/2014
4117,8,Lean,Dixon,N,19/09/1996,F,United Kingdom,7,111.51,COLOUR-BLACK,SIZE-S,RANGE-OTHER,85.8627,25.6473,24/01/2014
4118,10,Claudie,Trevino,Y,10/11/1960,F,Australia,8,123.44,COLOUR-BLACK,SIZE-XXL,RANGE-JACKET,67.892,55.548,12/06/2014
4119,9,Buster,Middleton,Y,14/02/1984,M,United Kingdom,6,98.46,COLOUR-BLUE,SIZE-M,RANGE-OTHER,70.8912,27.5688,4/03/2014
4120,5,Norris,Dejesus,N,6/08/1992,M,Australia,2,25,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,14.25,10.75,7/12/2013
4121,1,Lorene,Davenport,Y,21/10/1973,F,Australia,10,27.1,COLOUR-BLACK,SIZE-S,RANGE-OTHER,15.447,11.653,16/08/2014
4122,2,Brad,Burghout,Y,1/04/1994,M,United States,7,78.89,COLOUR-BLACK,SIZE-XXL,RANGE-SHIRT,36.2894,42.6006,18/08/2014
4123,1,Leanora,Smits,Y,21/08/1936,F,United States,6,49.5,COLOUR-BLUE,SIZE-S,RANGE-JACKET,42.075,7.425,7/04/2014
4124,2,Evonne,Haney,Y,23/08/1985,F,New Zealand,9,90.45,COLOUR-BLACK,SIZE-S,RANGE-JACKET,65.124,25.326,26/09/2014
4125,3,Donnell,Smit,N,21/03/1954,M,Australia,7,125.58,COLOUR-WHITE,SIZE-S,RANGE-PANT,79.1154,46.4646,20/02/2014
4126,3,Mervin,van Son,N,22/06/1964,M,United States,8,11.12,COLOUR-GREEN,SIZE-L,RANGE-JACKET,9.2296,1.8904,26/10/2013
4127,10,Merna,Flips,Y,14/01/1937,F,United Kingdom,2,6.98,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,3.2108,3.7692,3/01/2014
4128,10,Mitchell,Edwards,N,4/10/1954,M,United Kingdom,8,46.96,COLOUR-BLUE,SIZE-S,RANGE-JACKET,31.9328,15.0272,30/06/2014
4129,9,Charity,Brennan,N,29/11/1947,F,United States,1,32.02,COLOUR-GREEN,SIZE-L,RANGE-JACKET,20.1726,11.8474,11/04/2014
4130,9,Belkis,Mckenzie,Y,24/02/1970,F,New Zealand,10,188.5,COLOUR-BLACK,SIZE-XXL,RANGE-PANT,101.79,86.71,22/02/2014
4131,2,Colene,West,Y,15/03/1951,F,United Kingdom,3,9.42,COLOUR-GREEN,SIZE-S,RANGE-PANT,6.6882,2.7318,10/01/2014
4132,4,Shirlee,Froemke,Y,25/03/1956,F,Australia,8,44.08,COLOUR-WHITE,SIZE-XL,RANGE-PANT,36.5864,7.4936,30/07/2014
4133,5,Valery,Farley,N,4/11/1957,F,United States,1,63.2,COLOUR-GREEN,SIZE-M,RANGE-OTHER,54.984,8.216,27/12/2013
4134,9,Melodie,Bieren,N,22/10/1987,F,Australia,6,62.76,COLOUR-GREEN,SIZE-XXL,RANGE-OTHER,54.6012,8.1588,24/06/2014
4135,2,Arlen,Lott,N,28/04/1953,M,United States,7,163.03,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,86.4059,76.6241,16/08/2014
4136,3,Rudolf,Marks,Y,24/01/1965,M,New Zealand,6,117,COLOUR-BLUE,SIZE-XXL,RANGE-PANT,53.82,63.18,28/07/2014
4137,8,Burton,Peterse,N,17/10/1987,M,Australia,5,63,COLOUR-WHITE,SIZE-XL,RANGE-SHIRT,30.24,32.76,5/09/2014
4138,10,Alphonso,Sluijter,N,26/05/1971,M,Australia,6,75,COLOUR-GREEN,SIZE-S,RANGE-OTHER,39,36,18/11/2013
4139,8,Bobbie,Abresch,N,25/01/1985,M,United Kingdom,3,173.76,COLOUR-GREEN,SIZE-L,RANGE-SHIRT,123.3696,50.3904,22/10/2013
4140,3,Bryan,Kootstra,N,3/10/1946,M,New Zealand,5,79.65,COLOUR-BLUE,SIZE-M,RANGE-SHIRT,38.232,41.418,12/04/2014
4141,1,Shanta,Vedder,N,19/12/1955,F,United Kingdom,10,2238.5,COLOUR-BLUE,SIZE-XXL,RANGE-JACKET,1343.1,895.4,4/05/2014
4142,10,Cathy,Parker,N,29/01/1946,F,United Kingdom,1,14.37,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,7.6161,6.7539,3/09/2014
4143,7,Morris,Mccarty,N,24/11/1937,M,United States,7,201.6,COLOUR-BLUE,SIZE-M,RANGE-PANT,175.392,26.208,5/09/2014
4144,4,Maria,Pitts,N,17/05/1989,F,Australia,9,294.93,COLOUR-WHITE,SIZE-XL,RANGE-SHIRT,238.8933,56.0367,5/12/2013
4145,7,Maricruz,Wooten,Y,8/09/1970,F,Australia,3,32.85,COLOUR-GREEN,SIZE-S,RANGE-SHIRT,27.594,5.256,30/11/2013
4146,10,Alina,Dircks,N,17/08/1966,F,United States,6,97.8,COLOUR-BLACK,SIZE-S,RANGE-OTHER,84.108,13.692,5/04/2014
4147,10,Teddy,Hack,Y,1/02/1965,M,United States,6,71.52,COLOUR-BLUE,SIZE-S,RANGE-SHIRT,46.488,25.032,31/01/2014
4148,1,Cristobal,Cain,N,14/11/1940,M,New Zealand,1,4.75,COLOUR-BLACK,SIZE-S,RANGE-SHIRT,2.66,2.09,11/11/2013
4149,9,Reed,van Langelaer,Y,22/07/1985,M,Australia,2,236.86,COLOUR-GREEN,SIZE-XXL,RANGE-OTHER,127.9044,108.9556,15/04/2014
4150,6,Demetrice,Spencer,Y,18/07/1934,F,United States,7,138.6,COLOUR-WHITE,SIZE-XL,RANGE-PANT,101.178,37.422,5/10/2013
4151,4,Almeda,Roukes,N,5/07/1994,F,New Zealand,9,98.55,COLOUR-BLACK,SIZE-M,RANGE-PANT,61.101,37.449,8/04/2014
4152,5,Otto,Stout,N,19/06/1965,M,New Zealand,4,40.08,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,24.048,16.032,28/08/2014
4153,9,Theola,Hubbard,N,13/09/1989,F,New Zealand,8,304,COLOUR-BLACK,SIZE-XXL,RANGE-OTHER,246.24,57.76,13/01/2014
4154,1,Regenia,van Harn,Y,21/11/1952,F,New Zealand,8,276.16,COLOUR-GREEN,SIZE-S,RANGE-SHIRT,149.1264,127.0336,24/02/2014
4155,6,Clemente,Farley,N,20/12/1973,M,Australia,3,6,COLOUR-BLACK,SIZE-M,RANGE-PANT,3.96,2.04,7/09/2014
4156,4,Gonzalo,Bowman,Y,2/06/1958,M,New Zealand,1,29.36,COLOUR-WHITE,SIZE-XL,RANGE-OTHER,17.3224,12.0376,13/09/2014
4157,4,Judson,Riggs,N,27/11/1947,M,New Zealand,7,53.34,COLOUR-WHITE,SIZE-M,RANGE-JACKET,42.1386,11.2014,20/03/2014
4158,6,Glendora,Jans,N,9/06/1940,F,United Kingdom,6,113.7,COLOUR-BLACK,SIZE-XL,RANGE-OTHER,85.275,28.425,20/02/2014
4159,3,Shelli,Mcconnell,N,13/11/1983,F,United States,8,58.32,COLOUR-BLUE,SIZE-M,RANGE-JACKET,34.992,23.328,10/09/2014
4160,6,Rodrigo,Post,N,11/10/1934,M,Australia,5,91.45,COLOUR-BLUE,SIZE-L,RANGE-PANT,46.6395,44.8105,14/06/2014
4161,9,Francene,Chayah,Y,19/02/1941,F,United Kingdom,8,31.92,COLOUR-BLUE,SIZE-L,RANGE-JACKET,19.152,12.768,19/02/2014
4162,2,Anabel,Reeves,N,16/05/1966,F,New Zealand,3,177.48,COLOUR-BLACK,SIZE-XL,RANGE-OTHER,81.6408,95.8392,31/03/2014
4163,1,Kenya,Eekhout,Y,3/01/1994,F,United Kingdom,9,56.97,COLOUR-WHITE,SIZE-S,RANGE-OTHER,28.485,28.485,4/03/2014
4164,8,Jessie,Leeuwenstein,N,29/10/1972,F,United Kingdom,4,35.2,COLOUR-BLUE,SIZE-S,RANGE-OTHER,23.584,11.616,6/09/2014
4165,5,Hiram,Oneal,Y,10/08/1974,M,New Zealand,10,110,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,89.1,20.9,1/04/2014
4166,5,Rhett,Bletz,N,24/02/1947,M,United States,1,19.02,COLOUR-BLACK,SIZE-XL,RANGE-OTHER,15.9768,3.0432,12/11/2013
4167,9,Ellen,Black,Y,22/11/1982,F,United Kingdom,9,326.07,COLOUR-BLACK,SIZE-S,RANGE-JACKET,202.1634,123.9066,11/09/2014
4168,2,Iona,van der Goot,Y,21/11/1972,F,New Zealand,6,88.38,COLOUR-WHITE,SIZE-S,RANGE-JACKET,70.704,17.676,25/07/2014
4169,3,Danika,van Hoften,N,15/09/1935,F,Australia,9,44.91,COLOUR-GREEN,SIZE-L,RANGE-PANT,37.2753,7.6347,23/12/2013
4170,7,Priscila,van Leeuwen,N,4/12/1960,F,United States,5,11.8,COLOUR-BLUE,SIZE-L,RANGE-PANT,7.906,3.894,4/12/2013
4171,6,Jade,Jacobson,Y,21/03/1983,F,New Zealand,2,56.78,COLOUR-BLUE,SIZE-M,RANGE-SHIRT,45.9918,10.7882,25/02/2014
4172,1,Adelle,van Dam,N,14/06/1979,F,Australia,1,52.8,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,32.208,20.592,14/12/2013
4173,6,Sharyn,Crawford,N,27/04/1970,F,United States,7,451.71,COLOUR-WHITE,SIZE-L,RANGE-JACKET,203.2695,248.4405,7/05/2014
4174,2,Weldon,Guy,N,1/05/1946,M,United States,6,12.66,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,6.0768,6.5832,30/01/2014
4175,3,Elina,Kootstra,N,26/01/1942,F,United Kingdom,2,72.72,COLOUR-BLUE,SIZE-L,RANGE-PANT,58.9032,13.8168,2/02/2014
4176,4,Kazuko,van Wijck,N,27/09/1949,F,Australia,10,52.5,COLOUR-BLUE,SIZE-L,RANGE-PANT,44.1,8.4,12/01/2014
4177,9,Winford,Finch,N,17/01/1961,M,Australia,2,51.64,COLOUR-GREEN,SIZE-XL,RANGE-PANT,43.894,7.746,8/11/2013
4178,8,Matilde,Curtis,N,4/10/1982,F,New Zealand,5,287.5,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,241.5,46,14/02/2014
4179,1,Stasia,Macdonald,Y,17/10/1936,F,Australia,6,4.44,COLOUR-GREEN,SIZE-L,RANGE-JACKET,2.5308,1.9092,10/07/2014
4180,6,Riva,Jansen,Y,23/12/1975,F,United Kingdom,8,129.28,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,111.1808,18.0992,4/05/2014
4181,8,Muriel,van Nes,Y,29/06/1954,F,United States,1,18.8,COLOUR-GREEN,SIZE-XXL,RANGE-JACKET,15.04,3.76,10/01/2014
4182,6,Patti,Hendricks,Y,9/03/1978,F,United States,10,104,COLOUR-BLACK,SIZE-M,RANGE-JACKET,90.48,13.52,22/08/2014
4183,3,Cary,Jimenez,Y,16/10/1988,F,Australia,8,79.12,COLOUR-WHITE,SIZE-M,RANGE-OTHER,50.6368,28.4832,30/09/2013
4184,4,Ivana,Wolff,N,1/03/1987,F,United Kingdom,8,45.84,COLOUR-WHITE,SIZE-XXL,RANGE-SHIRT,32.5464,13.2936,17/12/2013
4185,3,August,Head,Y,29/11/1969,M,Australia,7,218.05,COLOUR-BLUE,SIZE-S,RANGE-SHIRT,163.5375,54.5125,19/08/2014
4186,4,Murray,Teerink,N,20/07/1980,M,United States,5,534.95,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,283.5235,251.4265,28/06/2014
4187,10,Florine,Mason,N,11/11/1955,F,United States,4,70.72,COLOUR-BLACK,SIZE-S,RANGE-OTHER,34.6528,36.0672,27/08/2014
4188,2,Craig,Pacheco,Y,17/09/1937,M,Australia,2,52.86,COLOUR-BLACK,SIZE-S,RANGE-JACKET,27.4872,25.3728,13/03/2014
4189,5,Thea,Nixon,N,22/05/1987,F,New Zealand,6,100.98,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,56.5488,44.4312,15/04/2014
4190,9,Ulysses,Neil,Y,19/09/1942,M,New Zealand,1,4.14,COLOUR-BLACK,SIZE-L,RANGE-PANT,2.6082,1.5318,25/09/2014
4191,7,Art,Bowers,Y,1/05/1937,M,New Zealand,5,46.25,COLOUR-WHITE,SIZE-L,RANGE-JACKET,36.075,10.175,15/09/2014
4192,2,Marquis,Giles,N,19/04/1942,M,United States,7,299.88,COLOUR-WHITE,SIZE-XXL,RANGE-PANT,191.9232,107.9568,16/02/2014
4193,3,Whitney,Soto,Y,20/05/1950,M,Australia,2,62.52,COLOUR-BLACK,SIZE-XL,RANGE-SHIRT,48.1404,14.3796,15/04/2014
4194,3,Eulalia,Foreman,Y,1/03/1989,F,United States,10,379,COLOUR-GREEN,SIZE-L,RANGE-SHIRT,212.24,166.76,25/09/2014
4195,1,Tyler,Blootenburgh,N,31/05/1995,F,United States,4,161.64,COLOUR-BLUE,SIZE-XL,RANGE-PANT,122.8464,38.7936,20/02/2014
4196,1,Floy,de Kock,N,2/10/1986,F,New Zealand,2,21.8,COLOUR-GREEN,SIZE-S,RANGE-PANT,17.658,4.142,1/12/2013
4197,9,Edwardo,Poelgeest,Y,18/05/1936,M,Australia,5,60,COLOUR-GREEN,SIZE-S,RANGE-JACKET,29.4,30.6,26/11/2013
4198,7,Joanie,Cabrera,N,6/10/1993,F,Australia,1,14,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,7.84,6.16,6/08/2014
4199,8,Emmanuel,de Weerdt,N,22/02/1989,M,United States,8,103.92,COLOUR-WHITE,SIZE-M,RANGE-OTHER,67.548,36.372,5/07/2014
4200,4,Randell,Floyd,Y,19/03/1937,M,United Kingdom,5,53.25,COLOUR-BLUE,SIZE-XXL,RANGE-JACKET,26.625,26.625,1/05/2014
4201,2,Eusebia,Knibbe,Y,3/06/1956,F,United States,9,29.34,COLOUR-BLACK,SIZE-L,RANGE-OTHER,23.1786,6.1614,6/03/2014
4202,9,Chasity,Dawson,Y,3/03/1980,F,United States,4,79.8,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,52.668,27.132,25/06/2014
4203,10,Kelsey,Otten,Y,29/05/1958,F,United States,8,178.56,COLOUR-BLACK,SIZE-L,RANGE-OTHER,144.6336,33.9264,2/06/2014
4204,8,Deangelo,Vaughn,N,22/02/1979,M,United Kingdom,5,177.7,COLOUR-GREEN,SIZE-S,RANGE-OTHER,104.843,72.857,15/07/2014
4205,8,Dion,Duyn,N,14/08/1944,M,United States,5,131.85,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,96.2505,35.5995,24/03/2014
4206,7,Chi,Taylor,Y,13/01/1951,M,Australia,7,14,COLOUR-GREEN,SIZE-S,RANGE-SHIRT,9.24,4.76,8/02/2014
4207,2,Alex,Lefeu,N,7/01/1940,M,New Zealand,5,129.55,COLOUR-GREEN,SIZE-M,RANGE-PANT,97.1625,32.3875,26/06/2014
4208,10,Cleta,Swoll,N,28/07/1982,F,United States,7,58.31,COLOUR-GREEN,SIZE-S,RANGE-OTHER,42.5663,15.7437,24/01/2014
4209,5,Malcom,van Esch,N,6/08/1980,M,United Kingdom,8,196.16,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,125.5424,70.6176,28/09/2014
4210,6,Ronnie,Buning,Y,23/09/1994,M,United Kingdom,3,79.62,COLOUR-BLACK,SIZE-L,RANGE-SHIRT,40.6062,39.0138,5/11/2013
4211,4,Nathanial,Mejia,N,19/04/1936,M,United Kingdom,3,15.18,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,6.9828,8.1972,2/08/2014
4212,6,Jesusita,Holloway,N,15/08/1940,F,Australia,10,323.4,COLOUR-WHITE,SIZE-L,RANGE-PANT,226.38,97.02,20/01/2014
4213,2,Neal,de Vos,Y,23/08/1984,M,United Kingdom,4,102.8,COLOUR-WHITE,SIZE-L,RANGE-JACKET,64.764,38.036,15/03/2014
4214,7,Jaime,Warren,N,20/06/1969,F,Australia,8,955.2,COLOUR-GREEN,SIZE-XL,RANGE-PANT,725.952,229.248,24/11/2013
4215,5,Paris,Heuff,N,7/02/1941,F,United Kingdom,10,261.8,COLOUR-WHITE,SIZE-M,RANGE-JACKET,123.046,138.754,20/07/2014
4216,6,Thanh,Warren,Y,1/02/1966,M,New Zealand,10,155.7,COLOUR-BLACK,SIZE-S,RANGE-JACKET,123.003,32.697,16/12/2013
4217,9,Salvatore,Stafford,Y,12/12/1975,M,New Zealand,8,384,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,249.6,134.4,23/02/2014
4218,3,Adella,Berry,N,15/12/1981,F,Australia,5,195,COLOUR-GREEN,SIZE-S,RANGE-JACKET,157.95,37.05,20/08/2014
4219,8,Sophia,Vincent,N,24/11/1948,F,Australia,9,8.01,COLOUR-WHITE,SIZE-XL,RANGE-OTHER,4.806,3.204,31/07/2014
4220,2,Charlie,van den Treek,Y,2/06/1994,F,New Zealand,2,20,COLOUR-WHITE,SIZE-XXL,RANGE-OTHER,9.4,10.6,10/11/2013
4221,7,Charles,Roeklofsdr,Y,7/07/1969,M,United States,4,98.48,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,68.936,29.544,8/07/2014
4222,4,Lawrence,Macdonald,N,11/01/1939,F,United Kingdom,9,319.5,COLOUR-WHITE,SIZE-S,RANGE-OTHER,204.48,115.02,14/11/2013
4223,4,Amal,Combs,N,23/01/1973,F,United States,9,1169.91,COLOUR-BLACK,SIZE-M,RANGE-JACKET,760.4415,409.4685,17/07/2014
4224,8,Salvador,van Arkel,N,3/08/1988,M,United Kingdom,2,1.02,COLOUR-BLACK,SIZE-L,RANGE-SHIRT,0.6222,0.3978,21/12/2013
4225,9,Eula,Stevens,Y,26/06/1978,F,United States,2,86.64,COLOUR-WHITE,SIZE-M,RANGE-SHIRT,43.32,43.32,27/06/2014
4226,4,Hisako,Dircx,Y,12/04/1983,F,New Zealand,3,1.26,COLOUR-WHITE,SIZE-M,RANGE-JACKET,0.6426,0.6174,3/08/2014
4227,8,Nguyet,Graves,N,13/03/1972,F,New Zealand,4,36.36,COLOUR-BLACK,SIZE-XL,RANGE-PANT,20.3616,15.9984,15/08/2014
4228,2,Ayesha,Salinas,Y,31/03/1988,F,United Kingdom,4,28.4,COLOUR-BLUE,SIZE-L,RANGE-PANT,14.484,13.916,29/12/2013
4229,4,Arturo,Obrien,Y,22/07/1956,M,United States,2,24.16,COLOUR-BLACK,SIZE-XL,RANGE-PANT,15.704,8.456,8/07/2014
4230,1,Jerrod,Bryce,Y,17/10/1994,M,United States,5,11.85,COLOUR-WHITE,SIZE-M,RANGE-PANT,6.399,5.451,29/03/2014
4231,5,Reyna,Chan,N,7/06/1972,F,New Zealand,3,11.58,COLOUR-WHITE,SIZE-XXL,RANGE-PANT,8.3376,3.2424,15/12/2013
4232,9,Olen,van Barneveld,N,30/09/1936,M,Australia,2,4.76,COLOUR-WHITE,SIZE-XL,RANGE-JACKET,3.1892,1.5708,14/08/2014
4233,4,Norine,Sweeney,Y,3/08/1934,F,Australia,6,322.56,COLOUR-GREEN,SIZE-M,RANGE-JACKET,216.1152,106.4448,14/02/2014
4234,8,Shaunta,de Prijs,Y,25/01/1983,F,United Kingdom,1,0.59,COLOUR-BLUE,SIZE-S,RANGE-JACKET,0.3009,0.2891,3/06/2014
4235,1,Sylvie,Conrad,Y,20/08/1955,F,United States,3,2.85,COLOUR-GREEN,SIZE-S,RANGE-PANT,1.6245,1.2255,26/10/2013
4236,3,Mack,van Bekkum,Y,22/09/1980,M,Australia,6,156,COLOUR-WHITE,SIZE-S,RANGE-PANT,110.76,45.24,14/07/2014
4237,1,Randolph,van Deijl,Y,20/11/1980,M,United States,7,113.75,COLOUR-BLACK,SIZE-M,RANGE-PANT,55.7375,58.0125,4/11/2013
4238,7,Isiah,Krueger,Y,4/02/1995,M,Australia,9,112.23,COLOUR-GREEN,SIZE-XXL,RANGE-OTHER,97.6401,14.5899,6/12/2013
4239,3,Dominic,Mckee,N,30/11/1940,M,United Kingdom,1,7.4,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,6.068,1.332,27/07/2014
4240,1,Christene,Druppers,Y,13/04/1936,F,New Zealand,4,9.36,COLOUR-WHITE,SIZE-XXL,RANGE-PANT,6.3648,2.9952,10/04/2014
4241,10,Chet,van Arkel,Y,20/09/1944,M,United Kingdom,8,59.12,COLOUR-BLUE,SIZE-M,RANGE-OTHER,33.1072,26.0128,1/01/2014
4242,8,Elva,Wong,N,10/11/1986,F,Australia,2,61.78,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,47.5706,14.2094,3/07/2014
4243,4,Charise,Deleon,Y,4/07/1989,F,United States,2,34.96,COLOUR-WHITE,SIZE-M,RANGE-PANT,29.0168,5.9432,14/12/2013
4244,4,Ileen,Manning,N,10/10/1980,F,United States,6,146.94,COLOUR-BLUE,SIZE-M,RANGE-SHIRT,89.6334,57.3066,16/09/2014
4245,3,Ethan,Stark,Y,30/10/1936,M,United Kingdom,7,4.34,COLOUR-BLACK,SIZE-XXL,RANGE-OTHER,3.7758,0.5642,16/09/2014
4246,9,Carol,Ware,Y,21/04/1961,M,Australia,3,12.42,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,6.0858,6.3342,1/09/2014
4247,2,Von,Mcdaniel,N,29/06/1976,M,Australia,1,49.46,COLOUR-BLACK,SIZE-S,RANGE-OTHER,30.6652,18.7948,15/01/2014
4248,2,Mauricio,Holland,N,27/11/1949,M,Australia,10,712.5,COLOUR-GREEN,SIZE-M,RANGE-SHIRT,406.125,306.375,4/03/2014
4249,1,Esther,Schouten,N,1/12/1993,F,New Zealand,10,266.2,COLOUR-GREEN,SIZE-S,RANGE-OTHER,125.114,141.086,12/02/2014
4250,1,Iliana,Mercado,N,25/12/1995,F,New Zealand,10,273.6,COLOUR-WHITE,SIZE-S,RANGE-SHIRT,123.12,150.48,1/12/2013
4251,2,August,van Westrhenen,N,22/03/1954,M,United States,8,178.56,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,149.9904,28.5696,16/03/2014
4252,1,Lorenzo,Holman,Y,6/04/1988,M,New Zealand,7,4.13,COLOUR-BLACK,SIZE-XXL,RANGE-OTHER,2.3128,1.8172,18/05/2014
4253,8,Nolan,Santana,Y,26/03/1975,M,United States,3,82.5,COLOUR-WHITE,SIZE-M,RANGE-PANT,46.2,36.3,7/07/2014
4254,3,Arnoldo,Stephanin,Y,22/10/1989,M,United Kingdom,4,24.44,COLOUR-BLUE,SIZE-XL,RANGE-JACKET,11.9756,12.4644,18/03/2014
4255,2,Brian,William,N,29/03/1960,M,United Kingdom,2,50,COLOUR-BLACK,SIZE-XL,RANGE-OTHER,26.5,23.5,30/10/2013
4256,9,Carmelo,Hol,N,9/04/1989,M,United States,5,29.95,COLOUR-BLACK,SIZE-S,RANGE-OTHER,22.762,7.188,19/02/2014
4257,7,Kelvin,van Steyn,N,13/02/1961,M,United Kingdom,7,90.65,COLOUR-GREEN,SIZE-M,RANGE-OTHER,71.6135,19.0365,11/04/2014
4258,4,Wilton,Bush,N,18/05/1971,M,New Zealand,8,17.44,COLOUR-BLUE,SIZE-XL,RANGE-JACKET,12.0336,5.4064,13/02/2014
4259,7,Donald,Wiley,Y,26/11/1939,M,Australia,8,11.12,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,8.0064,3.1136,24/11/2013
4260,4,Christinia,Callahan,Y,26/03/1945,F,United Kingdom,5,130,COLOUR-BLACK,SIZE-M,RANGE-JACKET,71.5,58.5,29/06/2014
4261,8,Maren,Louris,N,31/12/1995,F,United States,7,138.32,COLOUR-GREEN,SIZE-S,RANGE-SHIRT,62.244,76.076,25/09/2013
4262,2,Alysa,Richmond,N,17/11/1995,F,Australia,5,25.65,COLOUR-WHITE,SIZE-M,RANGE-SHIRT,16.416,9.234,21/04/2014
4263,10,Lilli,Kleijne,N,19/12/1994,F,United States,2,78,COLOUR-BLUE,SIZE-XXL,RANGE-PANT,41.34,36.66,29/07/2014
4264,2,Josh,Feikes,N,6/02/1939,M,New Zealand,5,169.5,COLOUR-BLACK,SIZE-S,RANGE-PANT,84.75,84.75,27/12/2013
4265,2,Lance,Dunlap,N,10/05/1939,M,Australia,2,100.54,COLOUR-WHITE,SIZE-L,RANGE-OTHER,69.3726,31.1674,10/05/2014
4266,10,Faye,Spence,Y,29/06/1951,F,Australia,10,100.2,COLOUR-WHITE,SIZE-XL,RANGE-PANT,82.164,18.036,27/02/2014
4267,5,Chet,Porter,Y,26/12/1987,M,Australia,4,80.08,COLOUR-WHITE,SIZE-S,RANGE-JACKET,60.8608,19.2192,15/05/2014
4268,5,Jerald,Sloan,Y,11/04/1973,M,United Kingdom,8,46,COLOUR-GREEN,SIZE-XXL,RANGE-PANT,30.36,15.64,15/07/2014
4269,1,Christen,Higgins,Y,18/03/1982,F,Australia,5,3.5,COLOUR-GREEN,SIZE-M,RANGE-JACKET,2.485,1.015,28/05/2014
4270,8,Josefine,van Munnik,N,17/09/1977,F,Australia,10,250.2,COLOUR-WHITE,SIZE-M,RANGE-SHIRT,175.14,75.06,4/09/2014
